cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,160,7168,2048,torch.float8_e4m3fnuz,119,0,25.3574,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1852.56,682.31,0
80,160,7168,16384,torch.float8_e4m3fnuz,136,0,150.746,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2493.00,811.67,0
80,160,24576,1536,torch.float8_e4m3fnuz,93,0,55.5159,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2175.88,826.05,0
80,192,1280,8192,torch.float8_e4m3fnuz,113,0,24.3731,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1652.04,514.92,0
80,192,2112,7168,torch.float8_e4m3fnuz,126,0,32.1086,a8w8_bpreshuffle_256x32x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1810.51,539.61,0
80,192,2240,7168,torch.float8_e4m3fnuz,113,0,32.2862,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1909.68,566.58,0
80,192,3072,1536,torch.float8_e4m3fnuz,119,0,12.4325,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1457.42,498.14,0
80,192,7168,2048,torch.float8_e4m3fnuz,120,0,28.1354,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,2003.58,633.57,0
80,192,7168,16384,torch.float8_e4m3fnuz,120,0,162.2601,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,2779.31,760.13,0
80,192,8192,1024,torch.float8_e4m3fnuz,85,0,18.7963,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1713.76,624.11,0
80,192,11264,1536,torch.float8_e4m3fnuz,85,0,31.3634,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2118.32,698.96,0
80,192,24576,1536,torch.float8_e4m3fnuz,93,0,55.8139,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2597.12,850.70,0
80,224,2112,7168,torch.float8_e4m3fnuz,126,0,32.5198,a8w8_bpreshuffle_256x32x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,2085.56,544.00,0
80,224,3072,1536,torch.float8_e4m3fnuz,113,0,14.6673,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1441.25,439.00,0
80,224,7168,2048,torch.float8_e4m3fnuz,85,0,30.5218,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2154.74,601.21,0
80,224,7168,16384,torch.float8_e4m3fnuz,85,0,185.5598,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2835.39,669.98,0
80,224,24576,1536,torch.float8_e4m3fnuz,85,0,71.3416,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2370.49,688.28,0
80,256,512,7168,torch.float8_e4m3fnuz,6,0,17.5859,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1068.50,327.94,0
80,256,576,7168,torch.float8_e4m3fnuz,112,0,18.3779,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1150.26,340.56,0
80,256,1280,8192,torch.float8_e4m3fnuz,114,0,26.7743,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2005.17,494.44,0
80,256,1536,7168,torch.float8_e4m3fnuz,120,0,31.1851,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1807.64,437.12,0
80,256,2112,7168,torch.float8_e4m3fnuz,114,0,37.3908,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2072.99,482.88,0
80,256,2240,7168,torch.float8_e4m3fnuz,114,0,37.1525,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2212.73,512.43,0
80,256,3072,1536,torch.float8_e4m3fnuz,120,0,16.0983,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1500.73,415.24,0
80,256,4096,512,torch.float8_e4m3fnuz,76,0,10.9814,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,977.78,393.88,0
80,256,4608,4096,torch.float8_e4m3fnuz,85,0,37.982,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2544.28,586.65,0
80,256,4608,7168,torch.float8_e4m3fnuz,121,0,62.2609,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2716.22,597.88,0
80,256,7168,256,torch.float8_e4m3fnuz,73,0,11.5078,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,816.42,484.07,0
80,256,7168,2048,torch.float8_e4m3fnuz,85,0,30.5235,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2462.43,618.36,0
80,256,7168,2304,torch.float8_e4m3fnuz,85,0,32.0436,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2638.82,648.33,0
80,256,7168,16384,torch.float8_e4m3fnuz,85,0,186.0958,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3231.11,673.34,0
80,256,8192,1024,torch.float8_e4m3fnuz,70,0,23.9267,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1795.05,536.85,0
80,256,9216,4096,torch.float8_e4m3fnuz,70,0,64.6741,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2988.42,672.85,0
80,256,11264,1536,torch.float8_e4m3fnuz,85,0,41.1,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2155.32,570.85,0
80,256,24576,1536,torch.float8_e4m3fnuz,85,0,72.5312,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2664.70,699.35,0
80,288,2112,7168,torch.float8_e4m3fnuz,113,0,44.2402,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1971.05,416.36,0
80,288,3072,1536,torch.float8_e4m3fnuz,120,0,16.2173,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1675.93,427.35,0
80,288,7168,2048,torch.float8_e4m3fnuz,85,0,38.1402,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2217.01,508.61,0
80,288,7168,16384,torch.float8_e4m3fnuz,85,0,243.1421,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2782.15,519.40,0
80,288,24576,1536,torch.float8_e4m3fnuz,94,0,79.4368,a8w8_bpreshuffle_256x96x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2737.18,658.98,0
80,320,1280,8192,torch.float8_e4m3fnuz,115,0,32.2959,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2077.94,431.21,0
80,320,2112,7168,torch.float8_e4m3fnuz,113,0,45.9122,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,2110.30,409.13,0
80,320,3072,1536,torch.float8_e4m3fnuz,119,0,16.7997,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1797.59,427.16,0
80,320,7168,2048,torch.float8_e4m3fnuz,85,0,38.8094,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2420.87,513.35,0
80,320,7168,16384,torch.float8_e4m3fnuz,101,0,239.9889,a8w8_bpreshuffle_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3131.89,530.32,0
80,320,8192,1024,torch.float8_e4m3fnuz,85,0,24.7583,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2168.45,563.82,0
80,320,24576,1536,torch.float8_e4m3fnuz,93,0,84.1633,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2870.51,641.24,0
80,352,2112,7168,torch.float8_e4m3fnuz,128,0,49.7251,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2143.33,385.09,0
80,352,3072,1536,torch.float8_e4m3fnuz,85,0,18.9609,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1751.97,391.43,0
80,352,7168,2048,torch.float8_e4m3fnuz,100,0,45.5887,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,2266.96,448.52,0
80,352,7168,16384,torch.float8_e4m3fnuz,86,0,289.7112,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2853.81,442.70,0
80,352,24576,1536,torch.float8_e4m3fnuz,93,0,101.4118,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2620.51,548.17,0
80,384,2112,7168,torch.float8_e4m3fnuz,128,0,47.5375,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2445.78,410.48,0
80,384,3072,1536,torch.float8_e4m3fnuz,85,0,18.7893,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1928.69,408.09,0
80,384,7168,2048,torch.float8_e4m3fnuz,86,0,45.0074,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2504.99,465.96,0
80,384,7168,16384,torch.float8_e4m3fnuz,86,0,268.8438,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3354.90,480.71,0
80,384,24576,1536,torch.float8_e4m3fnuz,93,0,99.8625,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2903.09,572.92,0
80,512,512,7168,torch.float8_e4m3fnuz,119,0,23.6639,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1588.11,332.33,0
80,512,576,7168,torch.float8_e4m3fnuz,114,0,23.9199,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1767.51,350.70,0
80,512,1280,8192,torch.float8_e4m3fnuz,114,0,42.3216,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2537.10,377.84,0
80,512,1536,7168,torch.float8_e4m3fnuz,128,0,47.65,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2366.06,341.09,0
80,512,2112,7168,torch.float8_e4m3fnuz,129,0,60.4509,a8w8_bpreshuffle_256x80x192x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2564.42,346.92,0
80,512,2240,7168,torch.float8_e4m3fnuz,62,0,66.3638,a8w8_bpreshuffle_256x128x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2477.51,331.81,0
80,512,3072,1536,torch.float8_e4m3fnuz,85,0,24.3751,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1982.28,354.90,0
80,512,4096,512,torch.float8_e4m3fnuz,85,0,15.7231,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1365.81,416.81,0
80,512,4608,7168,torch.float8_e4m3fnuz,70,0,105.5819,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3203.47,392.29,0
80,512,7168,256,torch.float8_e4m3fnuz,72,0,16.1951,a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1160.26,574.63,0
80,512,7168,2048,torch.float8_e4m3fnuz,71,0,53.438,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2813.05,431.69,0
80,512,7168,2304,torch.float8_e4m3fnuz,72,0,57.4769,a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1,2942.30,435.56,0
80,512,8192,1024,torch.float8_e4m3fnuz,85,0,37.882,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2267.55,456.72,0
80,512,11264,1536,torch.float8_e4m3fnuz,85,0,63.9678,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2769.63,463.08,0
80,1024,512,7168,torch.float8_e4m3fnuz,114,0,36.6616,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2050.15,328.92,0
80,1024,576,7168,torch.float8_e4m3fnuz,114,0,37.1872,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2273.82,340.13,0
80,1024,1280,8192,torch.float8_e4m3fnuz,85,0,68.1209,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3152.46,315.55,0
80,1024,1536,7168,torch.float8_e4m3fnuz,136,0,74.0965,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,3043.14,290.11,0
80,1024,2112,7168,torch.float8_e4m3fnuz,93,0,115.8099,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2677.17,231.45,0
80,1024,2240,7168,torch.float8_e4m3fnuz,114,0,120.7469,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2723.33,231.76,0
80,1024,3072,1536,torch.float8_e4m3fnuz,85,0,38.8336,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2488.48,324.02,0
80,1024,4096,512,torch.float8_e4m3fnuz,85,0,24.9039,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1724.62,442.10,0
80,1024,4608,4096,torch.float8_e4m3fnuz,71,0,120.44,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3209.46,269.89,0
80,1024,4608,7168,torch.float8_e4m3fnuz,93,0,189.1551,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3576.20,263.31,0
80,1024,7168,256,torch.float8_e4m3fnuz,71,0,27.7779,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1352.91,603.98,0
80,1024,7168,2048,torch.float8_e4m3fnuz,71,0,98.0567,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3066.06,320.81,0
80,1024,7168,2304,torch.float8_e4m3fnuz,85,0,107.3839,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3149.71,312.47,0
80,1024,8192,1024,torch.float8_e4m3fnuz,71,0,67.0889,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2560.76,390.74,0
80,1024,9216,4096,torch.float8_e4m3fnuz,93,0,219.0276,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3529.67,277.67,0
80,1024,11264,1536,torch.float8_e4m3fnuz,85,0,116.8538,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3032.29,358.94,0
80,1536,512,7168,torch.float8_e4m3fnuz,120,0,48.0728,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,2345.25,338.09,0
80,1536,576,7168,torch.float8_e4m3fnuz,128,0,47.2304,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2685.47,358.00,0
80,1536,1536,7168,torch.float8_e4m3fnuz,0,0,105.4423,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3207.71,253.59,0
80,1536,2112,7168,torch.float8_e4m3fnuz,68,0,148.9129,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3123.06,219.17,0
80,1536,2240,7168,torch.float8_e4m3fnuz,48,0,177.0619,a8w8_bpreshuffle_256x192x224x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2785.75,191.73,0
80,1536,3072,1536,torch.float8_e4m3fnuz,93,0,51.4668,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2816.48,320.89,0
80,1536,4096,512,torch.float8_e4m3fnuz,85,0,33.2015,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1940.41,465.84,0
80,1536,4608,7168,torch.float8_e4m3fnuz,85,0,279.9019,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3625.15,207.92,0
80,1536,7168,256,torch.float8_e4m3fnuz,71,0,37.3284,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1510.15,649.59,0
80,1536,7168,2048,torch.float8_e4m3fnuz,85,0,138.0452,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3266.84,288.64,0
80,1536,7168,2304,torch.float8_e4m3fnuz,85,0,150.2725,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3376.15,279.99,0
80,1536,11264,1536,torch.float8_e4m3fnuz,85,0,168.9501,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3145.91,321.18,0
80,2048,512,7168,torch.float8_e4m3fnuz,85,0,58.1113,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2586.83,351.86,0
80,2048,576,7168,torch.float8_e4m3fnuz,129,0,60.7837,a8w8_bpreshuffle_256x80x192x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2782.23,348.25,0
80,2048,1280,8192,torch.float8_e4m3fnuz,0,0,119.2848,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3600.60,272.51,0
80,2048,1536,7168,torch.float8_e4m3fnuz,85,0,138.8692,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3247.46,230.30,0
80,2048,2112,7168,torch.float8_e4m3fnuz,93,0,186.5271,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3324.37,206.24,0
80,2048,2240,7168,torch.float8_e4m3fnuz,79,0,230.9106,a8w8_bpreshuffle_256x128x64x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2848.14,172.84,0
80,2048,3072,1536,torch.float8_e4m3fnuz,72,0,69.8541,a8w8_bpreshuffle_256x64x256x64_16x16_16x16_4x64x1_4x64x1_1x16x1x16_8x8x1_1x2_intrawave_v1,2766.82,292.71,0
80,2048,4096,512,torch.float8_e4m3fnuz,71,0,43.6672,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1967.14,456.25,0
80,2048,4608,4096,torch.float8_e4m3fnuz,68,0,218.9032,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3531.67,210.77,0
80,2048,4608,7168,torch.float8_e4m3fnuz,93,0,366.0791,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3695.69,181.89,0
80,2048,7168,256,torch.float8_e4m3fnuz,71,0,48.0096,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1565.56,660.69,0
80,2048,7168,2048,torch.float8_e4m3fnuz,85,0,186.7051,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3220.56,258.35,0
80,2048,7168,2304,torch.float8_e4m3fnuz,85,0,199.0359,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3398.67,254.19,0
80,2048,8192,1024,torch.float8_e4m3fnuz,71,0,120.4715,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2852.11,365.57,0
80,2048,9216,4096,torch.float8_e4m3fnuz,68,0,425.2314,a8w8_bpreshuffle_256x128x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3636.11,197.27,0
80,2048,11264,1536,torch.float8_e4m3fnuz,71,0,217.6677,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3255.74,305.90,0
80,4096,512,7168,torch.float8_e4m3fnuz,85,0,101.7067,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2956.03,366.00,0
80,4096,576,7168,torch.float8_e4m3fnuz,93,0,113.3711,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2983.38,337.01,0
80,4096,1280,8192,torch.float8_e4m3fnuz,71,0,234.5689,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3662.01,232.45,0
80,4096,1536,7168,torch.float8_e4m3fnuz,85,0,256.917,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3510.64,206.11,0
80,4096,2112,7168,torch.float8_e4m3fnuz,93,0,329.2957,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3766.13,187.67,0
80,4096,2240,7168,torch.float8_e4m3fnuz,69,0,437.1832,a8w8_bpreshuffle_256x128x160x128_16x16_16x16_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,3008.66,145.86,0
80,4096,3072,1536,torch.float8_e4m3fnuz,93,0,123.6652,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3125.75,292.53,0
80,4096,4096,512,torch.float8_e4m3fnuz,71,0,75.7421,a8w8_bpreshuffle_256x128x128x64_16x16_16x16_4x64x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2268.21,498.39,0
80,4096,4608,4096,torch.float8_e4m3fnuz,85,0,420.6946,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,3675.32,174.47,0
